X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,county,school_name,LSTREET1,LSTREET2,city,state,LZIP,LZIP4,PHONE,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,CNTY,TOTFRL,FRELCH,REDLCH,DIRECTCERT,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS_,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,lat,lon,school_type,PPIN,STREET,ZIP,STFIP,LOCALE,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
-83.9992999999999,33.9262000000001,25193,130255003396.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Winn Holt Elementary School,588 Old Snellville Hwy,,Lawrenceville,GA,30046.0,    ,(678)376-8600,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,761.0,656.0,105.0,105.0,5.0,152.0,166.0,204.0,172.0,183.0,173.0,,,,,,,,,,,559.0,496.0,1055.0,1055.0,83.4000015258789,12.65,0.0,0.0,0.0,55.0,45.0,100.0,170.0,156.0,326.0,2.0,0.0,2.0,244.0,220.0,464.0,19.0,16.0,35.0,69.0,59.0,128.0,33.9262,-83.9993,Public,,,,,,,,,,,,,,
-84.071200001,34.0708000000001,25194,130255003397.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Level Creek Elementary School,4488 Tench Rd,,Suwanee,GA,30024.0,    ,(770)904-7950,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,105.0,71.0,34.0,7.0,1.0,121.0,179.0,185.0,201.0,207.0,186.0,,,,,,,,,,,575.0,505.0,1080.0,1080.0,69.0999984741211,15.63,0.0,0.0,0.0,168.0,160.0,328.0,53.0,51.0,104.0,0.0,0.0,0.0,57.0,41.0,98.0,36.0,39.0,75.0,261.0,214.0,475.0,34.0708,-84.0712,Public,,,,,,,,,,,,,,
-84.139699999,33.9459000000001,25195,130255003398.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Radloff Middle School,3939 Shackleford Rd,,Duluth,GA,30096.0,    ,(678)245-3400,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,1152.0,1025.0,127.0,133.0,,,,,,,,433.0,430.0,436.0,,,,,,,,671.0,628.0,1299.0,1299.0,102.699996948242,12.65,0.0,1.0,1.0,27.0,26.0,53.0,130.0,130.0,260.0,1.0,0.0,1.0,490.0,448.0,938.0,9.0,10.0,19.0,14.0,13.0,27.0,33.9459,-84.1397,Public,,,,,,,,,,,,,,
-84.1457,33.9595,25196,130255003399.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Chesney Elementary School,3878 Old Norcross Rd,,Duluth,GA,30096.0,    ,(678)542-2300,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,861.0,715.0,146.0,90.0,4.0,199.0,171.0,195.0,175.0,149.0,196.0,,,,,,,,,,,562.0,527.0,1089.0,1089.0,79.5,13.7,2.0,0.0,2.0,46.0,26.0,72.0,130.0,136.0,266.0,1.0,0.0,1.0,339.0,329.0,668.0,15.0,18.0,33.0,29.0,18.0,47.0,33.9595,-84.1457,Public,,,,,,,,,,,,,,
-84.060288,33.952818,25197,130255003553.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Gwinnett School of Mathematics- Science and Technology,970 Mcelvaney Ln,,Lawrenceville,GA,30044.0,    ,(678)518-6700,Not Virtual,09,12,High,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,389.0,239.0,150.0,6.0,,,,,,,,,,,371.0,342.0,263.0,255.0,,,,679.0,552.0,1231.0,1231.0,74.5999984741211,16.5,2.0,1.0,3.0,331.0,247.0,578.0,140.0,164.0,304.0,3.0,0.0,3.0,70.0,48.0,118.0,37.0,18.0,55.0,96.0,74.0,170.0,33.952818,-84.060288,Public,,,,,,,,,,,,,,
-83.9998899999999,33.925914999,25198,130255003627.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Oakland Meadow School,590 Old Snellville Hwy,,Lawrenceville,GA,30046.0,    ,(770)513-6800,Not Virtual,PK,12,Other,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,20.0,17.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,,3.0,2.0,2.0,1.0,2.0,5.0,1.0,19.0,,,,26.0,20.0,46.0,46.0,70.1999969482422,0.66,0.0,0.0,0.0,2.0,3.0,5.0,8.0,5.0,13.0,1.0,0.0,1.0,11.0,10.0,21.0,0.0,0.0,0.0,4.0,2.0,6.0,33.925915,-83.99989,Public,,,,,,,,,,,,,,
-84.214235999,33.9564900010001,25199,130255003690.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Gwinnett Intervention Education Center (GIVE) West,5550 Peachtree Industrial Blvd,,Norcross,GA,30071.0,    ,(770)246-5300,Not Virtual,06,12,High,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,148.0,131.0,17.0,21.0,,,,,,,,2.0,13.0,29.0,65.0,53.0,42.0,16.0,,,,161.0,59.0,220.0,220.0,36.0,6.11,0.0,0.0,0.0,4.0,0.0,4.0,50.0,22.0,72.0,0.0,0.0,0.0,89.0,35.0,124.0,4.0,1.0,5.0,14.0,1.0,15.0,33.95649,-84.214236,Public,,,,,,,,,,,,,,
-84.065636,34.1482980000001,25200,130255003738.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Lanier Middle School,6482 Suwanee Dam Rd,,Sugar Hill,GA,30518.0,    ,(770)945-8419,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,622.0,466.0,156.0,67.0,,,,,,,,424.0,441.0,484.0,,,,,,,,677.0,672.0,1349.0,1349.0,89.6999969482422,15.04,2.0,0.0,2.0,67.0,54.0,121.0,131.0,136.0,267.0,0.0,2.0,2.0,198.0,205.0,403.0,42.0,32.0,74.0,237.0,243.0,480.0,34.148298,-84.065636,Public,,,,,,,,,,,,,,
-83.964781,33.8186460000001,25201,130255003785.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Rosebud Elementary School,4151 Rosebud Rd,,Loganville,GA,30052.0,    ,(678)639-3800,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,783.0,654.0,129.0,136.0,18.0,140.0,164.0,151.0,184.0,153.0,177.0,,,,,,,,,,,516.0,471.0,987.0,987.0,76.5,12.9,2.0,0.0,2.0,20.0,10.0,30.0,351.0,349.0,700.0,1.0,0.0,1.0,86.0,73.0,159.0,20.0,23.0,43.0,36.0,16.0,52.0,33.818646,-83.964781,Public,,,,,,,,,,,,,,
-83.960764,33.8722269990001,25202,130255003786.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Trip Elementary School,841 Cooper Rd,,Grayson,GA,30017.0,    ,(678)639-3850,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,718.0,581.0,137.0,108.0,1.0,189.0,215.0,219.0,237.0,228.0,226.0,,,,,,,,,,,688.0,627.0,1315.0,1315.0,84.5999984741211,15.54,2.0,1.0,3.0,43.0,35.0,78.0,433.0,382.0,815.0,0.0,0.0,0.0,107.0,81.0,188.0,34.0,40.0,74.0,69.0,88.0,157.0,33.872227,-83.960764,Public,,,,,,,,,,,,,,
-84.029859,33.954593,25203,130255003813.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Benefield Elementary School,1221 Old Norcross Rd,,Lawrenceville,GA,30046.0,    ,(770)962-3771,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,951.0,789.0,162.0,97.0,69.0,199.0,199.0,177.0,206.0,201.0,192.0,,,,,,,,,,,623.0,620.0,1243.0,1243.0,84.0,14.8,0.0,1.0,1.0,47.0,39.0,86.0,180.0,175.0,355.0,1.0,0.0,1.0,332.0,338.0,670.0,20.0,21.0,41.0,43.0,46.0,89.0,33.954593,-84.029859,Public,,,,,,,,,,,,,,
-83.932499,34.0648130000001,25204,130255003814.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Puckett's Mill Elementary School,2442 S Pucketts Mill Rd,,Dacula,GA,30019.0,    ,(678)765-5110,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,169.0,123.0,46.0,25.0,4.0,105.0,115.0,123.0,142.0,130.0,161.0,,,,,,,,,,,397.0,383.0,780.0,780.0,57.2000007629395,13.64,1.0,1.0,2.0,45.0,51.0,96.0,62.0,76.0,138.0,1.0,1.0,2.0,52.0,48.0,100.0,26.0,26.0,52.0,210.0,180.0,390.0,34.064813,-83.932499,Public,,,,,,,,,,,,,,
-83.965815,33.9026089990001,25205,130255003835.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Starling Elementary School,1725 Grayson Hwy,,Grayson,GA,30017.0,    ,(678)344-6100,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,523.0,374.0,149.0,68.0,14.0,154.0,186.0,162.0,194.0,185.0,208.0,,,,,,,,,,,549.0,554.0,1103.0,1103.0,76.1999969482422,14.48,0.0,2.0,2.0,56.0,65.0,121.0,253.0,267.0,520.0,2.0,1.0,3.0,108.0,102.0,210.0,32.0,41.0,73.0,98.0,76.0,174.0,33.902609,-83.965815,Public,,,,,,,,,,,,,,
-83.893516,33.916231001,25206,130255003838.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Archer High School,2255 New Hope Rd,,Lawrenceville,GA,30045.0,    ,(678)407-7700,Not Virtual,09,12,High,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,1353.0,1022.0,331.0,101.0,,,,,,,,,,,856.0,916.0,673.0,689.0,,,,1580.0,1554.0,3134.0,3134.0,161.399993896484,19.42,2.0,2.0,4.0,52.0,49.0,101.0,816.0,865.0,1681.0,1.0,1.0,2.0,304.0,294.0,598.0,58.0,69.0,127.0,347.0,274.0,621.0,33.916231,-83.893516,Public,,,,,,,,,,,,,,
-83.9605999999999,33.8727000000001,25207,130255003870.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Bay Creek Middle School,821 Cooper Rd,,Grayson,GA,30017.0,    ,(678)344-7570,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,691.0,557.0,134.0,53.0,,,,,,,,425.0,442.0,463.0,,,,,,,,687.0,643.0,1330.0,1330.0,80.6999969482422,16.48,1.0,2.0,3.0,41.0,36.0,77.0,440.0,383.0,823.0,0.0,0.0,0.0,98.0,99.0,197.0,28.0,42.0,70.0,79.0,81.0,160.0,33.8727,-83.9606,Public,,,,,,,,,,,,,,
-83.988073,34.0251920010001,25208,130255003893.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Woodward Mill Elementary School,2020 Buford Dr,,Lawrenceville,GA,30043.0,    ,(678)407-7590,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,482.0,376.0,106.0,67.0,33.0,161.0,163.0,169.0,162.0,160.0,172.0,,,,,,,,,,,541.0,479.0,1020.0,1020.0,69.9000015258789,14.59,0.0,1.0,1.0,74.0,56.0,130.0,110.0,116.0,226.0,0.0,0.0,0.0,175.0,145.0,320.0,41.0,19.0,60.0,141.0,142.0,283.0,34.025192,-83.988073,Public,,,,,,,,,,,,,,
-83.946516,34.04576,25209,130255003912.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Twin Rivers Middle School,2300 Braselton Hwy,,Buford,GA,30519.0,    ,(678)407-7550,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,740.0,560.0,180.0,67.0,,,,,,,,537.0,524.0,555.0,,,,,,,,821.0,795.0,1616.0,1616.0,110.400001525879,14.64,2.0,1.0,3.0,96.0,79.0,175.0,242.0,228.0,470.0,0.0,2.0,2.0,235.0,238.0,473.0,37.0,35.0,72.0,209.0,212.0,421.0,34.04576,-83.946516,Public,,,,,,,,,,,,,,
-83.9515,34.0519,25210,130255003916.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Mountain View High School,2351 Sunny Hill Rd,,Lawrenceville,GA,30043.0,    ,(678)407-7600,Not Virtual,09,12,High,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,914.0,654.0,260.0,76.0,,,,,,,,,,,601.0,627.0,567.0,508.0,,,,1176.0,1127.0,2303.0,2303.0,133.600006103516,17.24,3.0,0.0,3.0,122.0,124.0,246.0,346.0,325.0,671.0,1.0,1.0,2.0,333.0,322.0,655.0,45.0,41.0,86.0,326.0,314.0,640.0,34.0519,-83.9515,Public,,,,,,,,,,,,,,
-83.967006,33.9010600010001,25211,130255003917.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Couch Middle School,1777 Grayson Hwy,,Grayson,GA,30017.0,    ,(678)407-7272,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,535.0,411.0,124.0,49.0,,,,,,,,344.0,353.0,390.0,,,,,,,,584.0,503.0,1087.0,1087.0,65.0,16.72,0.0,0.0,0.0,56.0,49.0,105.0,281.0,257.0,538.0,2.0,1.0,3.0,128.0,103.0,231.0,27.0,26.0,53.0,90.0,67.0,157.0,33.90106,-83.967006,Public,,,,,,,,,,,,,,
-84.066336,34.1461620010001,25212,130255003943.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,White Oak Elementary School,6442 Suwanee Dam Rd,,Sugar Hill,GA,30518.0,    ,(678)546-5550,Not Virtual,KG,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,155.0,118.0,37.0,23.0,,111.0,106.0,117.0,104.0,127.0,107.0,,,,,,,,,,,355.0,317.0,672.0,672.0,49.5999984741211,13.55,0.0,0.0,0.0,30.0,25.0,55.0,58.0,58.0,116.0,0.0,0.0,0.0,70.0,58.0,128.0,21.0,17.0,38.0,176.0,159.0,335.0,34.146162,-84.066336,Public,,,,,,,,,,,,,,
-84.0613999999999,34.0790000000001,25213,130255003945.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,North Gwinnett Middle School,170 Peachtree Industrial Blvd,,Sugar Hill,GA,30518.0,    ,(678)745-2300,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,316.0,228.0,88.0,18.0,,,,,,,,743.0,695.0,730.0,,,,,,,,1103.0,1065.0,2168.0,2168.0,130.800003051758,16.57,2.0,0.0,2.0,389.0,382.0,771.0,144.0,135.0,279.0,0.0,1.0,1.0,100.0,81.0,181.0,62.0,77.0,139.0,406.0,389.0,795.0,34.079,-84.0614,Public,,,,,,,,,,,,,,
-84.051091,34.072591,25214,130255003965.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Roberts Elementary School,251 Highway 23 NE,,Suwanee,GA,30024.0,    ,(678)745-2370,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,151.0,104.0,47.0,14.0,30.0,132.0,112.0,159.0,178.0,201.0,184.0,,,,,,,,,,,516.0,480.0,996.0,996.0,58.0,17.17,0.0,0.0,0.0,227.0,200.0,427.0,78.0,62.0,140.0,1.0,2.0,3.0,40.0,40.0,80.0,27.0,32.0,59.0,143.0,144.0,287.0,34.072591,-84.051091,Public,,,,,,,,,,,,,,
-84.062199999,34.0316,25215,130255003979.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Burnette Elementary School,3221 McGinnis Ferry Road,,Suwanee,GA,30024.0,    ,(678)546-2170,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,251.0,187.0,64.0,20.0,7.0,107.0,107.0,130.0,115.0,132.0,123.0,,,,,,,,,,,356.0,365.0,721.0,721.0,51.5,14.0,1.0,3.0,4.0,87.0,79.0,166.0,109.0,118.0,227.0,0.0,0.0,0.0,57.0,67.0,124.0,24.0,34.0,58.0,78.0,64.0,142.0,34.0316,-84.0622,Public,,,,,,,,,,,,,,
-84.121763,33.9508250000001,25216,130255003989.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Ferguson Elementary School,1755 Centerview Dr,,Duluth,GA,30096.0,    ,(678)245-5450,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,655.0,557.0,98.0,69.0,18.0,134.0,138.0,130.0,138.0,125.0,136.0,,,,,,,,,,,420.0,399.0,819.0,819.0,66.9000015258789,12.24,1.0,1.0,2.0,18.0,24.0,42.0,141.0,111.0,252.0,2.0,0.0,2.0,224.0,237.0,461.0,12.0,12.0,24.0,22.0,14.0,36.0,33.950825,-84.121763,Public,,,,,,,,,,,,,,
-84.170711,34.01329,25217,130255003991.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,New Life Academy of Excellence,4725 River Green Pkwy,,Duluth,GA,30096.0,    ,(678)720-9870,Not Virtual,KG,08,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,286.0,232.0,54.0,29.0,,86.0,78.0,85.0,88.0,87.0,48.0,38.0,31.0,25.0,,,,,,,,264.0,302.0,566.0,566.0,31.0,18.26,1.0,0.0,1.0,4.0,8.0,12.0,171.0,194.0,365.0,1.0,0.0,1.0,68.0,73.0,141.0,9.0,17.0,26.0,10.0,10.0,20.0,34.01329,-84.170711,Charter,,,,,,,,,,,,,,
-83.9440999999999,33.8418999990001,25218,130255003993.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Grace Snell Middle School,3800 Brushy Fork Rd,,Loganville,GA,30052.0,    ,(770)554-7750,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,912.0,741.0,171.0,108.0,,,,,,,,439.0,417.0,412.0,,,,,,,,667.0,601.0,1268.0,1268.0,81.0999984741211,15.64,3.0,4.0,7.0,11.0,9.0,20.0,462.0,423.0,885.0,1.0,1.0,2.0,128.0,107.0,235.0,27.0,21.0,48.0,35.0,36.0,71.0,33.8419,-83.9441,Public,,,,,,,,,,,,,,
-84.0322,34.0860000000001,25219,130255003998.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Lanier High School,918 Buford Hwy,,Sugar Hill,GA,30518.0,    ,(678)765-4040,Not Virtual,09,12,High,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,690.0,493.0,197.0,50.0,,,,,,,,,,,495.0,477.0,458.0,423.0,,,,981.0,872.0,1853.0,1853.0,117.400001525879,15.78,4.0,0.0,4.0,93.0,72.0,165.0,192.0,185.0,377.0,2.0,1.0,3.0,266.0,258.0,524.0,42.0,40.0,82.0,382.0,316.0,698.0,34.086,-84.0322,Public,,,,,,,,,,,,,,
-84.0501,33.775499999,25220,130255004003.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Anderson-Livsey Elementary School,4521 Centerville Hwy,,Snellville,GA,30039.0,    ,(678)344-2082,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,516.0,456.0,60.0,82.0,42.0,83.0,101.0,111.0,103.0,104.0,104.0,,,,,,,,,,,326.0,322.0,648.0,648.0,47.0,13.79,0.0,1.0,1.0,4.0,4.0,8.0,201.0,203.0,404.0,2.0,0.0,2.0,88.0,92.0,180.0,22.0,12.0,34.0,9.0,10.0,19.0,33.7755,-84.0501,Public,,,,,,,,,,,,,,
-83.9667689999999,33.9600830000001,25221,130255004004.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Jenkins Elementary School,12 Village Way,,Lawrenceville,GA,30046.0,    ,(678)407-8900,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,627.0,549.0,78.0,120.0,4.0,117.0,126.0,127.0,136.0,124.0,120.0,,,,,,,,,,,379.0,375.0,754.0,754.0,53.5,14.09,0.0,0.0,0.0,13.0,6.0,19.0,180.0,195.0,375.0,0.0,0.0,0.0,154.0,136.0,290.0,10.0,16.0,26.0,22.0,22.0,44.0,33.960083,-83.966769,Public,,,,,,,,,,,,,,
-84.0214999999999,33.9395000000001,25222,130255004026.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Moore Middle School,1221 Lawrenceville Hwy,,Lawrenceville,GA,30046.0,    ,(678)226-7100,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,705.0,591.0,114.0,66.0,,,,,,,,313.0,259.0,336.0,,,,,,,,496.0,412.0,908.0,908.0,66.5,13.65,3.0,0.0,3.0,26.0,19.0,45.0,194.0,144.0,338.0,0.0,0.0,0.0,198.0,203.0,401.0,18.0,14.0,32.0,57.0,32.0,89.0,33.9395,-84.0215,Public,,,,,,,,,,,,,,
-83.9717699999999,33.984154,25223,130255004057.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Gwinnett Online Campus,713 Hi Hope Rd,,Lawrenceville,GA,30043.0,    ,(770)326-8082,Full Virtual,KG,12,Other,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,512.0,419.0,93.0,115.0,,54.0,55.0,72.0,95.0,98.0,107.0,144.0,208.0,255.0,269.0,269.0,296.0,330.0,,,,1036.0,1216.0,2252.0,2252.0,145.399993896484,15.49,1.0,1.0,2.0,78.0,82.0,160.0,422.0,484.0,906.0,2.0,3.0,5.0,233.0,306.0,539.0,59.0,56.0,115.0,241.0,284.0,525.0,33.984154,-83.97177,Public,,,,,,,,,,,,,,
-84.068731,34.0067300000001,25224,130255004149.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Northbrook Middle School,1221 Northbrook Pkwy,,Suwanee,GA,30024.0,    ,(678)407-7140,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,544.0,408.0,136.0,62.0,,,,,,,,288.0,277.0,356.0,,,,,,,,431.0,490.0,921.0,921.0,55.0999984741211,16.72,2.0,0.0,2.0,81.0,77.0,158.0,132.0,140.0,272.0,0.0,0.0,0.0,159.0,190.0,349.0,16.0,22.0,38.0,41.0,61.0,102.0,34.00673,-84.068731,Public,,,,,,,,,,,,,,
-84.2366739999999,33.963282,25225,130255004169.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,North Metro Academy of Performing Arts,5995 Crooked Creek Road,,Peachtree Corners,GA,30092.0,    ,(770)903-3400,Not Virtual,KG,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,178.0,144.0,34.0,30.0,,33.0,44.0,41.0,49.0,38.0,35.0,,,,,,,,,,,113.0,127.0,240.0,240.0,19.5,12.31,0.0,0.0,0.0,0.0,0.0,0.0,97.0,108.0,205.0,0.0,0.0,0.0,7.0,9.0,16.0,5.0,5.0,10.0,4.0,5.0,9.0,33.963282,-84.236674,Public,,,,,,,,,,,,,,
-84.066289001,33.949107,25226,130255004181.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Baggett Elementary School,2136 Old Norcross Rd,,Lawrenceville,GA,30044.0,    ,(678)301-6100,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,860.0,686.0,174.0,52.0,32.0,144.0,182.0,165.0,169.0,158.0,170.0,,,,,,,,,,,525.0,495.0,1020.0,1020.0,83.0,12.29,1.0,0.0,1.0,39.0,27.0,66.0,160.0,142.0,302.0,0.0,2.0,2.0,286.0,281.0,567.0,10.0,22.0,32.0,29.0,21.0,50.0,33.949107,-84.066289,Public,,,,,,,,,,,,,,
-83.969502,33.961894,25227,130255004184.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Jordan Middle School,8 Village Way,,Lawrenceville,GA,30046.0,    ,(770)822-6500,Not Virtual,06,08,Middle,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,683.0,586.0,97.0,60.0,,,,,,,,255.0,261.0,279.0,,,,,,,,417.0,378.0,795.0,795.0,60.0,13.25,2.0,0.0,2.0,12.0,9.0,21.0,182.0,176.0,358.0,0.0,0.0,0.0,181.0,151.0,332.0,10.0,10.0,20.0,30.0,32.0,62.0,33.961894,-83.969502,Public,,,,,,,,,,,,,,
-84.223221001,33.9016900010001,25228,130255004210.0,2022-2023,GA,1302550.0,GA-667,Gwinnett County,Graves Elementary School,1700 Graves Rd,,Norcross,GA,30093.0,    ,(770)326-8000,Not Virtual,PK,05,Elementary,1.0,Regular School,Currently operational ,21-Suburb: Large,Gwinnett County,13135,940.0,859.0,81.0,110.0,16.0,172.0,179.0,175.0,167.0,176.0,186.0,,,,,,,,,,,550.0,521.0,1071.0,1071.0,80.5,13.3,0.0,0.0,0.0,14.0,5.0,19.0,80.0,71.0,151.0,0.0,0.0,0.0,436.0,432.0,868.0,14.0,9.0,23.0,6.0,4.0,10.0,33.90169,-84.223221,Public,,,,,,,,,,,,,,
